Game_ID,Version,Result,Player_Score,Dealer_Score,Delta_Avg,Time_Taken
109,v_0_3,0,3557,260,159.23289688213134,1.1231563091278076
110,v_0_3,0,7157,5669,338.2003057153085,0.45361900329589844
111,v_0_3,1,4407,4946,-58.05208679231018,0.8293640613555908
112,v_0_3,1,4969,5546,387.8700954448633,0.7438259124755859
113,v_0_3,1,2479,6204,387.36342135498523,1.1664676666259766
114,v_0_3,0,4278,3238,140.03569657646463,1.30946683883667
115,v_0_3,0,6161,5442,432.5557447583601,0.4499180316925049
116,v_0_3,1,3377,6763,85.72214371049117,0.7608919143676758
117,v_0_3,1,3601,5536,415.8487960647453,0.4723629951477051
118,v_0_3,0,7166,5086,45.954420362164186,0.47731876373291016
119,v_0_3,1,3684,6359,442.1672900964789,0.7176651954650879
120,v_0_3,1,3513,6743,-74.39263312178537,0.5771329402923584
121,v_0_3,1,6265,6714,-387.1013965686707,1.0314722061157227
122,v_0_3,1,4172,5098,501.6584832074163,0.5567910671234131
123,v_0_3,0,3994,2925,-39.32896571723863,1.0732951164245605
124,v_0_3,0,6867,6805,77.86334510701973,0.4524102210998535
125,v_0_3,0,6454,5547,123.65368583711268,0.6192898750305176
126,v_0_3,1,1601,5105,-135.66904776601984,1.0270140171051025
127,v_0_3,1,3504,7016,666.3230095739135,0.8466589450836182
128,v_0_3,1,4042,5590,583.2607332047987,0.5335862636566162
129,v_0_3,1,2520,6109,284.1289361419813,0.7482459545135498
130,v_0_3,1,4463,6087,16.12236270017376,0.7993171215057373
131,v_0_3,1,1785,5442,322.64213765503666,0.535905122756958
132,v_0_3,1,2479,4711,109.708736683326,1.3460121154785156
133,v_0_3,1,2509,5766,329.79601703580056,0.8082418441772461
134,v_0_3,1,2854,6202,152.51143223827984,0.5624520778656006
135,v_0_3,1,4252,5890,189.43634854216376,1.0654380321502686
136,v_0_3,1,3551,4570,197.47513124042786,1.3501219749450684
137,v_0_3,1,2812,5985,414.2917457966973,1.1042439937591553
138,v_0_3,1,2504,5690,303.6856950231252,0.4646327495574951
139,v_0_3,1,3433,5362,167.47407438749053,0.5413990020751953
140,v_0_3,1,4150,6022,-7.175896088596649,0.8595681190490723
141,v_0_3,1,4211,6679,146.96319945713367,0.6319108009338379
142,v_0_3,1,1854,6882,126.1977512370435,0.5486180782318115
143,v_0_3,1,4616,5967,204.8523228657649,0.7738399505615234
144,v_0_3,0,6199,3293,36.97783350549264,0.9180951118469238
145,v_0_3,1,3526,5846,68.26849310596911,0.4541130065917969
146,v_0_3,1,1641,1951,232.68384852137515,1.462644100189209
147,v_0_3,0,3583,1602,139.5076566771842,0.8179070949554443
148,v_0_3,1,5645,6238,-107.48482264637452,0.5718119144439697
149,v_0_3,0,6840,5663,239.12937480004769,0.4941840171813965
150,v_0_3,1,3174,6387,420.2801173733077,0.5362262725830078
151,v_0_3,1,2650,5222,427.47259507663296,0.8608701229095459
152,v_0_3,1,5294,6679,11.767870184320206,0.4753880500793457
153,v_0_3,0,4439,3205,144.3441015094258,0.8916311264038086
154,v_0_3,1,4917,6686,-84.80575287349902,0.46462321281433105
155,v_0_3,1,4674,6727,-87.43712170157725,0.4523282051086426
156,v_0_3,1,3986,5415,52.661929823486574,0.8509619235992432
157,v_0_3,1,2735,3874,408.7621476433024,1.0104918479919434
158,v_0_3,0,4039,3253,81.34435015648121,0.4792451858520508
