Game_ID,Version,Result,Player_Score,Dealer_Score,Delta_Avg,Time_Taken
214,v_1_1_sqrt,0,3695,2611,3.0425652966668975,0.14211297035217285
215,v_1_1_sqrt,1,2728,5545,2.3323018156856485,0.08707809448242188
216,v_1_1_sqrt,1,3816,5590,0.11535662815592089,0.02818608283996582
217,v_1_1_sqrt,0,6144,5194,5.681484139772534,0.01365518569946289
218,v_1_1_sqrt,0,4499,2559,2.6225027070419342,0.01793527603149414
219,v_1_1_sqrt,1,1989,2434,2.6665901225732087,0.12537717819213867
220,v_1_1_sqrt,1,4374,7273,2.7481837084299796,0.025037765502929688
221,v_1_1_sqrt,0,7036,5362,-1.2045625169275156,0.012850761413574219
222,v_1_1_sqrt,1,3922,6030,0.7301689002043316,0.04057192802429199
223,v_1_1_sqrt,1,191,6826,1.181854597919034,0.04808807373046875
